1.00000000  0.00000000
0.98196116  0.00599367
0.96401201  0.01158956
0.94615626  0.01678372
0.92839757  0.02157839
0.91073951  0.02598105
0.89318560  0.03000358
0.87573924  0.03366148
0.85840379  0.03697301
0.84118252  0.03995859
0.82407861  0.04264012
0.80709520  0.04504040
0.79023535  0.04718263
0.77350200  0.04908996
0.75689809  0.05078511
0.74042645  0.05229000
0.72408982  0.05362550
0.70789092  0.05481125
0.69183237  0.05586540
0.67591674  0.05680457
0.66014652  0.05764374
0.64452413  0.05839618
0.62905195  0.05907354
0.61373227  0.05968580
0.59856734  0.06024131
0.58355933  0.06074699
0.56871037  0.06120831
0.55402252  0.06162946
0.53949778  0.06201350
0.52513809  0.06236245
0.51094534  0.06267747
0.49692138  0.06295898
0.48306798  0.06320684
0.46938686  0.06342043
0.45587971  0.06359884
0.44254817  0.06374096
0.42939379  0.06384560
0.41641810  0.06391160
0.40362260  0.06393791
0.39100872  0.06392366
0.37857784  0.06386825
0.36633131  0.06377134
0.35427044  0.06363296
0.34239648  0.06345346
0.33071065  0.06323354
0.31921413  0.06297426
0.30790806  0.06267700
0.29679355  0.06234343
0.28587163  0.06197549
0.27514336  0.06157534
0.26460973  0.06114528
0.25427167  0.06068771
0.24413012  0.06020510
0.23418598  0.05969989
0.22444008  0.05917443
0.21489326  0.05863093
0.20554633  0.05807139
0.19640002  0.05749757
0.18745511  0.05691091
0.17871228  0.05631251
0.17017222  0.05570306
0.16183558  0.05508285
0.15370301  0.05445169
0.14577510  0.05380901
0.13805242  0.05315371
0.13053555  0.05248425
0.12322500  0.05179868
0.11612130  0.05109463
0.10922493  0.05036929
0.10253637  0.04961957
0.09605606  0.04884204
0.08978441  0.04803303
0.08372186  0.04718869
0.07786878  0.04630502
0.07222556  0.04537799
0.06679254  0.04440355
0.06157004  0.04337776
0.05655841  0.04229678
0.05175794  0.04115706
0.04716892  0.03995527
0.04279161  0.03868847
0.03862629  0.03735414
0.03467316  0.03595023
0.03093249  0.03447518
0.02740447  0.03292804
0.02408931  0.03130845
0.02098718  0.02961665
0.01809826  0.02785356
0.01542272  0.02602075
0.01296068  0.02412047
0.01071230  0.02215559
0.00867769  0.02012964
0.00685696  0.01804677
0.00525020  0.01591170
0.00385752  0.01372967
0.00267896  0.01150644
0.00171460  0.00924820
0.00096450  0.00696147
0.00042867  0.00465312
0.00010717  0.00233021
0.00000000  0.00000000
0.00010717  -0.00224799
0.00042867  -0.00449210
0.00096450  -0.00672847
0.00171460  -0.00895319
0.00267896  -0.01116239
0.00385752  -0.01335217
0.00525020  -0.01551864
0.00685696  -0.01765790
0.00867769  -0.01976605
0.01071230  -0.02183926
0.01296068  -0.02387370
0.01542272  -0.02586560
0.01809826  -0.02781130
0.02098718  -0.02970725
0.02408931  -0.03154999
0.02740447  -0.03333630
0.03093249  -0.03506314
0.03467316  -0.03672770
0.03862629  -0.03832751
0.04279161  -0.03986038
0.04716892  -0.04132448
0.05175794  -0.04271843
0.05655841  -0.04404123
0.06157004  -0.04529239
0.06679254  -0.04647190
0.07222556  -0.04758027
0.07786878  -0.04861852
0.08372186  -0.04958824
0.08978441  -0.05049154
0.09605606  -0.05133104
0.10253637  -0.05210990
0.10922493  -0.05283175
0.11612130  -0.05350061
0.12322500  -0.05412093
0.13053555  -0.05469747
0.13805242  -0.05523522
0.14577510  -0.05573935
0.15370301  -0.05621509
0.16183558  -0.05666761
0.17017222  -0.05710198
0.17871228  -0.05752299
0.18745511  -0.05793504
0.19640002  -0.05834204
0.20554633  -0.05874726
0.21489326  -0.05915323
0.22444008  -0.05956159
0.23418598  -0.05997301
0.24413012  -0.06038705
0.25427167  -0.06080211
0.26460973  -0.06121528
0.27514336  -0.06162236
0.28587163  -0.06201773
0.29679355  -0.06239439
0.30790806  -0.06274392
0.31921413  -0.06305654
0.33071065  -0.06332110
0.34239648  -0.06352522
0.35427044  -0.06365538
0.36633131  -0.06369705
0.37857784  -0.06363488
0.39100872  -0.06345290
0.40362260  -0.06313475
0.41641810  -0.06266394
0.42939379  -0.06202418
0.44254817  -0.06119964
0.45587971  -0.06017536
0.46938686  -0.05893755
0.48306798  -0.05747402
0.49692138  -0.05577456
0.51094534  -0.05383130
0.52513809  -0.05163918
0.53949778  -0.04919625
0.55402252  -0.04650410
0.56871037  -0.04356825
0.58355933  -0.04039839
0.59856734  -0.03700876
0.61373227  -0.03341833
0.62905195  -0.02965104
0.64452413  -0.02573591
0.66014652  -0.02170708
0.67591674  -0.01760383
0.69183237  -0.01347043
0.70789092  -0.00935598
0.72408982  -0.00531404
0.74042645  -0.00140224
0.75689809  0.00231829
0.77350200  0.00578355
0.79023535  0.00892752
0.80709520  0.01168309
0.82407861  0.01398311
0.84118252  0.01576163
0.85840379  0.01695527
0.87573924  0.01750470
0.89318560  0.01735628
0.91073951  0.01646387
0.92839757  0.01479069
0.94615626  0.01231138
0.96401201  0.00901415
0.98196116  0.00490298
1.00000000  0.00000000
