1.00000000  0.00000000
0.98304836  0.00456857
0.96614369  0.00901720
0.94928996  0.01335186
0.93249107  0.01757820
0.91575092  0.02170140
0.89907333  0.02572620
0.88246209  0.02965694
0.86592094  0.03349743
0.84945357  0.03725102
0.83306364  0.04092060
0.81675478  0.04450853
0.80053051  0.04801670
0.78439436  0.05144652
0.76834981  0.05479894
0.75240026  0.05807440
0.73654909  0.06127294
0.72079963  0.06439414
0.70515515  0.06743718
0.68961889  0.07040083
0.67419405  0.07328353
0.65888372  0.07608337
0.64369102  0.07879814
0.62861899  0.08142536
0.61367061  0.08396229
0.59884884  0.08640604
0.58415656  0.08875350
0.56959664  0.09100145
0.55517187  0.09314661
0.54088500  0.09518561
0.52673875  0.09711507
0.51273578  0.09893166
0.49887869  0.10063206
0.48517006  0.10221310
0.47161241  0.10367172
0.45820822  0.10500501
0.44495991  0.10621028
0.43186985  0.10728505
0.41894040  0.10822711
0.40617385  0.10903452
0.39357243  0.10970567
0.38113834  0.11023924
0.36887376  0.11063427
0.35678078  0.11089021
0.34486148  0.11100681
0.33311787  0.11098425
0.32155195  0.11082309
0.31016565  0.11052430
0.29896085  0.11008922
0.28793943  0.10951962
0.27710318  0.10881763
0.26645387  0.10798580
0.25599324  0.10702702
0.24572296  0.10594456
0.23564467  0.10474202
0.22575999  0.10342333
0.21607048  0.10199272
0.20657765  0.10045474
0.19728300  0.09881413
0.18818795  0.09707593
0.17929394  0.09524534
0.17060231  0.09332774
0.16211440  0.09132866
0.15383149  0.08925374
0.14575483  0.08710871
0.13788566  0.08489931
0.13022513  0.08263134
0.12277440  0.08031057
0.11553455  0.07794268
0.10850667  0.07553334
0.10169179  0.07308803
0.09509089  0.07061214
0.08870495  0.06811088
0.08253488  0.06558925
0.07658158  0.06305203
0.07084590  0.06050374
0.06532866  0.05794866
0.06003067  0.05539077
0.05495265  0.05283373
0.05009534  0.05028089
0.04545941  0.04773529
0.04104554  0.04519959
0.03685431  0.04267611
0.03288635  0.04016684
0.02914218  0.03767340
0.02562234  0.03519706
0.02232732  0.03273872
0.01925755  0.03029899
0.01641349  0.02787808
0.01379551  0.02547594
0.01140398  0.02309215
0.00923922  0.02072608
0.00730154  0.01837675
0.00559119  0.01604297
0.00410843  0.01372331
0.00285343  0.01141616
0.00182638  0.00911970
0.00102743  0.00683196
0.00045666  0.00455090
0.00011417  0.00227431
0.00000000  0.00000000
0.00011417  -0.00136099
0.00045666  -0.00272433
0.00102743  -0.00409234
0.00182638  -0.00546730
0.00285343  -0.00685137
0.00410843  -0.00824660
0.00559119  -0.00965490
0.00730154  -0.01107800
0.00923922  -0.01251742
0.01140398  -0.01397447
0.01379551  -0.01545021
0.01641349  -0.01694541
0.01925755  -0.01846057
0.02232732  -0.01999589
0.02562234  -0.02155122
0.02914218  -0.02312612
0.03288635  -0.02471976
0.03685431  -0.02633098
0.04104554  -0.02795829
0.04545941  -0.02959980
0.05009534  -0.03125330
0.05495265  -0.03291619
0.06003067  -0.03458555
0.06532866  -0.03625811
0.07084590  -0.03793026
0.07658158  -0.03959811
0.08253488  -0.04125744
0.08870495  -0.04290376
0.09509089  -0.04453233
0.10169179  -0.04613815
0.10850667  -0.04771607
0.11553455  -0.04926068
0.12277440  -0.05076648
0.13022513  -0.05222783
0.13788566  -0.05363900
0.14575483  -0.05499420
0.15383149  -0.05628761
0.16211440  -0.05751348
0.17060231  -0.05866605
0.17929394  -0.05973968
0.18818795  -0.06072884
0.19728300  -0.06162820
0.20657765  -0.06243257
0.21607048  -0.06313705
0.22575999  -0.06373698
0.23564467  -0.06422804
0.24572296  -0.06460621
0.25599324  -0.06486786
0.26645387  -0.06500978
0.27710318  -0.06502917
0.28793943  -0.06492371
0.29896085  -0.06469155
0.31016565  -0.06433138
0.32155195  -0.06384236
0.33311787  -0.06322428
0.34486148  -0.06247744
0.35678078  -0.06160274
0.36887376  -0.06060168
0.38113834  -0.05947633
0.39357243  -0.05822940
0.40617385  -0.05686419
0.41894040  -0.05538460
0.43186985  -0.05379515
0.44495991  -0.05210098
0.45820822  -0.05030776
0.47161241  -0.04842180
0.48517006  -0.04644994
0.49887869  -0.04439957
0.51273578  -0.04227866
0.52673875  -0.04009561
0.54088500  -0.03785936
0.55517187  -0.03557930
0.56959664  -0.03326526
0.58415656  -0.03092744
0.59884884  -0.02857646
0.61367061  -0.02622323
0.62861899  -0.02387903
0.64369102  -0.02155534
0.65888372  -0.01926394
0.67419405  -0.01701677
0.68961889  -0.01482596
0.70515515  -0.01270374
0.72079963  -0.01066245
0.73654909  -0.00871447
0.75240026  -0.00687221
0.76834981  -0.00514804
0.78439436  -0.00355429
0.80053051  -0.00210318
0.81675478  -0.00080681
0.83306364  0.00032288
0.84945357  0.00127412
0.86592094  0.00203541
0.88246209  0.00259548
0.89907333  0.00294332
0.91575092  0.00306826
0.93249107  0.00295995
0.94928996  0.00260838
0.96614369  0.00200395
0.98304836  0.00113742
1.00000000  0.00000000
