1.00000000  0.00000000
0.98429268  0.00581067
0.96858924  0.01126232
0.95289355  0.01634833
0.93720948  0.02106810
0.92154090  0.02542616
0.90589169  0.02943143
0.89026569  0.03309647
0.87466677  0.03643674
0.85909877  0.03946996
0.84356553  0.04221553
0.82807090  0.04469394
0.81261869  0.04692628
0.79721270  0.04893382
0.78185676  0.05073759
0.76655464  0.05235805
0.75131011  0.05381481
0.73612695  0.05512641
0.72100889  0.05631010
0.70595967  0.05738173
0.69098301  0.05835564
0.67608258  0.05924459
0.66126208  0.06005979
0.64652516  0.06081086
0.63187545  0.06150587
0.61731657  0.06215146
0.60285211  0.06275288
0.58848564  0.06331411
0.57422071  0.06383797
0.56006083  0.06432629
0.54600950  0.06477999
0.53207019  0.06519925
0.51824633  0.06558367
0.50454133  0.06593237
0.49095858  0.06624414
0.47750144  0.06651757
0.46417321  0.06675118
0.45097718  0.06694349
0.43791662  0.06709313
0.42499475  0.06719894
0.41221475  0.06726002
0.39957977  0.06727577
0.38709295  0.06724595
0.37475734  0.06717069
0.36257601  0.06705050
0.35055195  0.06688628
0.33868813  0.06667926
0.32698749  0.06643104
0.31545289  0.06614349
0.30408720  0.06581874
0.29289322  0.06545911
0.28187370  0.06506703
0.27103137  0.06464503
0.26036891  0.06419563
0.24988893  0.06372126
0.23959403  0.06322424
0.22948676  0.06270668
0.21956959  0.06217042
0.20984499  0.06161700
0.20031534  0.06104757
0.19098301  0.06046287
0.18185028  0.05986321
0.17291943  0.05924838
0.16419264  0.05861773
0.15567207  0.05797008
0.14735984  0.05730375
0.13925797  0.05661658
0.13136849  0.05590597
0.12369332  0.05516885
0.11623437  0.05440180
0.10899348  0.05360104
0.10197242  0.05276251
0.09517295  0.05188194
0.08859672  0.05095491
0.08224537  0.04997692
0.07612047  0.04894349
0.07022351  0.04785021
0.06455597  0.04669283
0.05911923  0.04546736
0.05391464  0.04417011
0.04894348  0.04279780
0.04420699  0.04134761
0.03970631  0.03981726
0.03544258  0.03820504
0.03141684  0.03650990
0.02763008  0.03473146
0.02408324  0.03287005
0.02077719  0.03092675
0.01771275  0.02890338
0.01489067  0.02680253
0.01231166  0.02462752
0.00997634  0.02238241
0.00788530  0.02007195
0.00603904  0.01770158
0.00443804  0.01527731
0.00308267  0.01280576
0.00197327  0.01029401
0.00111013  0.00774957
0.00049344  0.00518031
0.00012337  0.00259435
0.00000000  0.00000000
0.00012337  -0.00250281
0.00049344  -0.00500105
0.00111013  -0.00749019
0.00197327  -0.00996564
0.00308267  -0.01242286
0.00443804  -0.01485726
0.00603904  -0.01726431
0.00788530  -0.01963944
0.00997634  -0.02197813
0.01231166  -0.02427590
0.01489067  -0.02652832
0.01771275  -0.02873104
0.02077719  -0.03087983
0.02408324  -0.03297060
0.02763008  -0.03499941
0.03141684  -0.03696257
0.03544258  -0.03885661
0.03970631  -0.04067837
0.04420699  -0.04242504
0.04894348  -0.04409418
0.05391464  -0.04568376
0.05911923  -0.04719225
0.06455597  -0.04861858
0.07022351  -0.04996225
0.07612047  -0.05122331
0.08224537  -0.05240239
0.08859672  -0.05350072
0.09517295  -0.05452014
0.10197242  -0.05546309
0.10899348  -0.05633256
0.11623437  -0.05713215
0.12369332  -0.05786595
0.13136849  -0.05853851
0.13925797  -0.05915482
0.14735984  -0.05972020
0.15567207  -0.06024021
0.16419264  -0.06072058
0.17291943  -0.06116711
0.18185028  -0.06158551
0.19098301  -0.06198133
0.20031534  -0.06235983
0.20984499  -0.06272581
0.21956959  -0.06308352
0.22948676  -0.06343650
0.23959403  -0.06378746
0.24988893  -0.06413817
0.26036891  -0.06448931
0.27103137  -0.06484040
0.28187370  -0.06518969
0.29289322  -0.06553405
0.30408720  -0.06586900
0.31545289  -0.06618857
0.32698749  -0.06648534
0.33868813  -0.06675046
0.35055195  -0.06697367
0.36257601  -0.06714335
0.37475734  -0.06724666
0.38709295  -0.06726964
0.39957977  -0.06719740
0.41221475  -0.06701426
0.42499475  -0.06670406
0.43791662  -0.06625034
0.45097718  -0.06563664
0.46417321  -0.06484687
0.47750144  -0.06386555
0.49095858  -0.06267826
0.50454133  -0.06127193
0.51824633  -0.05963528
0.53207019  -0.05775919
0.54600950  -0.05563708
0.56006083  -0.05326534
0.57422071  -0.05064363
0.58848564  -0.04777529
0.60285211  -0.04466768
0.61731657  -0.04133240
0.63187545  -0.03778563
0.64652516  -0.03404826
0.66126208  -0.03014607
0.67608258  -0.02610981
0.69098301  -0.02197516
0.70595967  -0.01778269
0.72100889  -0.01357766
0.73612695  -0.00940978
0.75131011  -0.00533280
0.76655464  -0.00140406
0.78185676  0.00231612
0.79721270  0.00576515
0.81261869  0.00887902
0.82807090  0.01159322
0.84356553  0.01384387
0.85909877  0.01556889
0.87466677  0.01670934
0.89026569  0.01721088
0.90589169  0.01702530
0.92154090  0.01611224
0.93720948  0.01444092
0.95289355  0.01199201
0.96858924  0.00875963
0.98429268  0.00475328
1.00000000  0.00000000
